PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
2804,33.31058135,130.2930395,24.354,57592.003,-47211.034,2,5030,23,29
2805,33.31058385,130.2930425,24.361,57592.77,-47210.241,2,5030,23,29
2806,33.31058692,130.2930463,24.336,57593.712,-47209.268,2,5030,23,29
2807,33.31059343,130.2930542,24.278,57595.706,-47207.209,2,5030,23,29
2808,33.31059782,130.2930596,24.24,57597.054,-47205.817,2,5030,23,29
2809,33.31059935,130.2930578,24.244,57597.525,-47206.274,2,5030,23,29
2810,33.3106026,130.293054,24.254,57598.531,-47207.247,2,5030,23,29
2811,33.31060498,130.2930512,24.262,57599.268,-47207.96,2,5030,23,29
2812,33.31060612,130.29305,24.264,57599.622,-47208.269,2,5030,23,29
2813,33.31060772,130.2930487,24.264,57600.117,-47208.606,2,5030,23,29
2814,33.31060946,130.2930477,24.26,57600.653,-47208.875,2,5030,23,29
2815,33.3106113,130.2930469,24.252,57601.22,-47209.07,2,5030,23,29
2816,33.3106132,130.2930464,24.242,57601.808,-47209.188,2,5030,23,29
2817,33.31061515,130.2930463,24.231,57602.407,-47209.227,2,5030,23,29
2818,33.31061709,130.2930464,24.216,57603.005,-47209.186,2,5030,23,29
2819,33.31061899,130.2930469,24.198,57603.592,-47209.065,2,5030,23,29
2820,33.31062084,130.2930476,24.176,57604.159,-47208.868,2,5030,23,29
2821,33.31062204,130.2930483,24.159,57604.528,-47208.681,2,5030,23,29
2822,33.31062258,130.2930487,24.152,57604.694,-47208.597,2,5030,23,29
2823,33.31062419,130.29305,24.136,57605.188,-47208.257,2,5030,23,29
2824,33.31062564,130.2930515,24.128,57605.633,-47207.855,2,5030,23,29
2825,33.31062572,130.2930516,24.128,57605.659,-47207.827,2,5030,23,29
2826,33.31062728,130.2930535,24.119,57606.137,-47207.333,2,5030,23,29
2827,33.31063168,130.2930484,24.149,57607.497,-47208.648,2,5030,23,29
2828,33.31063539,130.2930441,24.175,57608.645,-47209.758,2,5030,23,29
2829,33.31063844,130.2930405,24.197,57609.589,-47210.671,2,5030,23,29
2830,33.31064106,130.2930375,24.216,57610.402,-47211.457,2,5030,23,29
2831,33.31064393,130.2930341,24.213,57611.29,-47212.316,2,5030,23,29
2832,33.31065015,130.2930269,24.202,57613.216,-47214.179,2,5030,23,29
2833,33.31065451,130.2930218,24.159,57614.565,-47215.484,2,5030,23,29
2834,33.31065317,130.2930201,24.163,57614.153,-47215.91,2,5030,23,29
2835,33.31065295,130.2930199,24.164,57614.088,-47215.978,2,5030,23,29
2836,33.31065165,130.293018,24.172,57613.688,-47216.467,2,5030,23,29
2837,33.31065055,130.2930159,24.184,57613.352,-47217.003,2,5030,23,29
2838,33.31065031,130.2930154,24.194,57613.279,-47217.143,2,5030,23,29
2839,33.31064979,130.293014,24.217,57613.121,-47217.489,2,5030,23,29
2840,33.31064913,130.2930117,24.253,57612.919,-47218.088,2,5030,23,29
2841,33.31064871,130.2930093,24.284,57612.794,-47218.708,2,5030,23,29
2842,33.31064855,130.2930069,24.31,57612.748,-47219.338,2,5030,23,29
2843,33.31064865,130.2930044,24.33,57612.782,-47219.969,2,5030,23,29
2844,33.31064901,130.293002,24.347,57612.895,-47220.591,2,5030,23,29
2845,33.31064962,130.2929997,24.37,57613.086,-47221.194,2,5030,23,29
2846,33.31065047,130.2929975,24.386,57613.351,-47221.768,2,5030,23,29
2847,33.31065155,130.2929954,24.397,57613.687,-47222.303,2,5030,23,29
2848,33.31065284,130.2929935,24.406,57614.087,-47222.792,2,5030,23,29
2849,33.31065341,130.2929928,24.409,57614.262,-47222.971,2,5030,23,29
2850,33.31065475,130.2929912,24.416,57614.676,-47223.374,2,5030,23,29
2851,33.31065822,130.2929871,24.435,57615.752,-47224.419,2,5030,23,29
2852,33.31065961,130.2929855,24.442,57616.183,-47224.838,2,5030,23,29
2853,33.31065597,130.2929811,24.472,57615.065,-47225.99,2,5030,23,29
2854,33.31065208,130.2929763,24.505,57613.873,-47227.216,2,5030,23,29
2855,33.31064945,130.2929731,24.521,57613.068,-47228.043,2,5030,23,29
2856,33.31064639,130.2929694,24.543,57612.13,-47229.008,2,5030,23,29
2857,33.31064378,130.2929662,24.53,57611.33,-47229.834,2,5030,23,29
2858,33.31063727,130.2929583,24.49,57609.333,-47231.897,2,5030,23,29
2859,33.31063299,130.2929531,24.46,57608.022,-47233.25,2,5030,23,29
2860,33.31062415,130.2929633,24.455,57605.285,-47230.624,2,5030,23,29
2861,33.3106225,130.2929645,24.452,57604.777,-47230.307,2,5030,23,29
2862,33.31062073,130.2929655,24.448,57604.23,-47230.06,2,5030,23,29
2863,33.31061887,130.2929662,24.444,57603.656,-47229.887,2,5030,23,29
2864,33.31061695,130.2929666,24.447,57603.064,-47229.793,2,5030,23,29
2865,33.310615,130.2929666,24.448,57602.464,-47229.779,2,5030,23,29
2866,33.31061307,130.2929664,24.446,57601.868,-47229.844,2,5030,23,29
2867,33.31061118,130.2929658,24.441,57601.286,-47229.988,2,5030,23,29
2868,33.31060936,130.292965,24.434,57600.728,-47230.208,2,5030,23,29
2869,33.31060766,130.2929639,24.425,57600.204,-47230.5,2,5030,23,29
2870,33.31060609,130.2929625,24.414,57599.724,-47230.859,2,5030,23,29
2871,33.3106051,130.2929614,24.405,57599.419,-47231.146,2,5030,23,29
2872,33.31060419,130.2929603,24.396,57599.142,-47231.433,2,5030,23,29
2873,33.31060102,130.2929564,24.364,57598.169,-47232.439,2,5030,23,29
2874,33.31071239,130.2930662,24.116,57632.339,-47203.939,2,5030,23,29
2875,33.3107085,130.2930614,24.131,57631.147,-47205.193,2,5030,23,29
2876,33.31069964,130.2930503,24.123,57628.432,-47208.047,2,5030,23,29
2877,33.31069448,130.2930439,24.082,57626.849,-47209.712,2,5030,23,29
2878,33.31069287,130.2930455,24.078,57626.353,-47209.32,2,5030,23,29
2879,33.31069112,130.2930467,24.073,57625.812,-47208.993,2,5030,23,29
2880,33.31068925,130.2930477,24.07,57625.234,-47208.738,2,5030,23,29
2881,33.31068728,130.2930484,24.073,57624.628,-47208.557,2,5030,23,29
2882,33.31068526,130.2930489,24.076,57624.004,-47208.455,2,5030,23,29
2883,33.31068321,130.293049,24.079,57623.372,-47208.432,2,5030,23,29
2884,33.31068117,130.2930487,24.083,57622.743,-47208.489,2,5030,23,29
2885,33.31067916,130.2930482,24.088,57622.125,-47208.625,2,5030,23,29
2886,33.31067722,130.2930474,24.092,57621.53,-47208.838,2,5030,23,29
2887,33.31067539,130.2930463,24.096,57620.966,-47209.124,2,5030,23,29
2888,33.31067369,130.2930449,24.101,57620.443,-47209.479,2,5030,23,29
2889,33.31067214,130.2930433,24.105,57619.969,-47209.897,2,5030,23,29
2890,33.31067195,130.2930431,24.106,57619.911,-47209.956,2,5030,23,29
2891,33.31066739,130.2930485,24.111,57618.498,-47208.568,2,5030,23,29
2892,33.31066145,130.2930556,24.111,57616.661,-47206.762,2,5030,23,29
2893,33.31065861,130.2930589,24.106,57615.78,-47205.896,2,5030,23,29
2894,33.310656,130.293062,24.09,57614.972,-47205.115,2,5030,23,29
2895,33.31064923,130.2930699,24.047,57612.876,-47203.089,2,5030,23,29
2896,33.31064483,130.293075,24.019,57611.514,-47201.773,2,5030,23,29
2897,33.3106486,130.2930796,23.998,57612.67,-47200.577,2,5030,23,29
2898,33.31064898,130.2930801,23.995,57612.789,-47200.448,2,5030,23,29
2899,33.31065002,130.2930817,23.987,57613.106,-47200.025,2,5030,23,29
2900,33.31065084,130.2930835,23.979,57613.356,-47199.559,2,5030,23,29
2901,33.31065142,130.2930855,23.971,57613.532,-47199.06,2,5030,23,29
2902,33.31065175,130.2930875,23.963,57613.632,-47198.541,2,5030,23,29
2903,33.31065182,130.2930895,23.952,57613.652,-47198.012,2,5030,23,29
2904,33.31065164,130.2930916,23.942,57613.592,-47197.487,2,5030,23,29
2905,33.3106512,130.2930935,23.932,57613.454,-47196.977,2,5030,23,29
2906,33.31065051,130.2930954,23.928,57613.24,-47196.493,2,5030,23,29
2907,33.3106496,130.2930971,23.926,57612.956,-47196.047,2,5030,23,29
2908,33.31064847,130.2930987,23.923,57612.608,-47195.649,2,5030,23,29
2909,33.31064816,130.2930991,23.922,57612.511,-47195.553,2,5030,23,29
2910,33.31065259,130.2931044,23.97,57613.869,-47194.172,2,5030,23,29
2911,33.3106612,130.2931151,24.008,57616.509,-47191.396,2,5030,23,29
2912,33.3106653,130.2931202,24.005,57617.764,-47190.077,2,5030,23,29
2913,33.31066988,130.2931149,24.017,57619.181,-47191.425,2,5030,23,29
2914,33.31070288,130.2930771,24.097,57629.395,-47201.139,2,5030,23,29
2915,33.31053988,130.2931261,24.109,57579.12,-47188.734,2,5030,23,29
2916,33.310536,130.2931214,24.139,57577.929,-47189.964,2,5030,23,29
2917,33.31052949,130.2931134,24.202,57575.935,-47192.024,2,5030,23,29
2918,33.31052399,130.2931067,24.224,57574.25,-47193.765,2,5030,23,29
2919,33.31051748,130.2930988,24.174,57572.253,-47195.829,2,5030,23,29
2920,33.31051348,130.2930939,24.145,57571.026,-47197.096,2,5030,23,29
2921,33.3105118,130.2930958,24.143,57570.508,-47196.594,2,5030,23,29
2922,33.3105103,130.2930973,24.14,57570.044,-47196.208,2,5030,23,29
2923,33.31050874,130.2930985,24.137,57569.561,-47195.914,2,5030,23,29
2924,33.31050706,130.2930994,24.132,57569.041,-47195.691,2,5030,23,29
2925,33.31050529,130.2930999,24.126,57568.496,-47195.543,2,5030,23,29
2926,33.31050347,130.2931002,24.12,57567.935,-47195.474,2,5030,23,29
2927,33.31050163,130.2931002,24.15,57567.369,-47195.484,2,5030,23,29
2928,33.31049982,130.2930999,24.183,57566.811,-47195.574,2,5030,23,29
2929,33.31049807,130.2930992,24.189,57566.272,-47195.742,2,5030,23,29
2930,33.3104964,130.2930983,24.195,57565.761,-47195.985,2,5030,23,29
2931,33.31049487,130.2930971,24.2,57565.289,-47196.297,2,5030,23,29
2932,33.31049349,130.2930956,24.205,57564.866,-47196.672,2,5030,23,29
2933,33.3104924,130.2930943,24.21,57564.532,-47197.014,2,5030,23,29
2934,33.31048793,130.2930996,24.225,57563.148,-47195.661,2,5030,23,29
2935,33.31047915,130.2931099,24.229,57560.432,-47193.005,2,5030,23,29
2936,33.31047523,130.2931146,24.219,57559.216,-47191.816,2,5030,23,29
2937,33.31048517,130.2931266,24.196,57562.263,-47188.7,2,5030,23,29
2938,33.31048273,130.2931294,24.18,57561.51,-47187.964,2,5030,23,29
2939,33.31048105,130.2931312,24.166,57560.988,-47187.509,2,5030,23,29
2940,33.3104792,130.2931327,24.152,57560.417,-47187.117,2,5030,23,29
2941,33.31047721,130.293134,24.147,57559.804,-47186.794,2,5030,23,29
2942,33.31047512,130.293135,24.142,57559.158,-47186.544,2,5030,23,29
2943,33.31047295,130.2931357,24.143,57558.488,-47186.369,2,5030,23,29
2944,33.31047072,130.2931361,24.147,57557.802,-47186.273,2,5030,23,29
2945,33.31046848,130.2931361,24.151,57557.11,-47186.257,2,5030,23,29
2946,33.31046624,130.2931359,24.157,57556.42,-47186.32,2,5030,23,29
2947,33.31046404,130.2931354,24.165,57555.743,-47186.463,2,5030,23,29
2948,33.3104619,130.2931345,24.173,57555.086,-47186.683,2,5030,23,29
2949,33.31045986,130.2931334,24.183,57554.459,-47186.977,2,5030,23,29
2950,33.31045794,130.293132,24.197,57553.87,-47187.341,2,5030,23,29
2951,33.31045617,130.2931303,24.212,57553.327,-47187.771,2,5030,23,29
2952,33.31045458,130.2931285,24.229,57552.837,-47188.26,2,5030,23,29
2953,33.31045388,130.2931275,24.256,57552.623,-47188.514,2,5030,23,29
2954,33.31045059,130.2931226,24.413,57551.615,-47189.778,2,5030,23,29
2955,33.31044568,130.2931274,24.552,57550.099,-47188.544,2,5030,23,29
2956,33.31043458,130.2931383,24.775,57546.664,-47185.749,2,5030,23,29
2957,33.31042951,130.2931433,24.831,57545.097,-47184.473,2,5030,23,29
2958,33.31044226,130.293162,24.312,57549.001,-47179.635,2,5030,23,29
2959,33.31047939,130.2932163,24.129,57560.369,-47165.547,2,5030,23,29
2960,33.31048273,130.2932212,24.115,57561.392,-47164.279,2,5030,23,29
2961,33.31048827,130.2932282,24.113,57563.091,-47162.461,2,5030,23,29
2962,33.31049355,130.2932223,24.098,57564.725,-47163.989,2,5030,23,29
2963,33.31050301,130.2932116,24.03,57567.652,-47166.725,2,5030,23,29
2964,33.31050822,130.2932058,23.959,57569.266,-47168.234,2,5030,23,29
2965,33.31050748,130.293205,23.961,57569.038,-47168.422,2,5030,23,29
2966,33.3105053,130.2932025,23.968,57568.369,-47169.08,2,5030,23,29
2967,33.31050331,130.2931997,23.973,57567.759,-47169.792,2,5030,23,29
2968,33.31050191,130.2931976,23.977,57567.332,-47170.336,2,5030,23,29
2969,33.31050051,130.2931952,23.978,57566.904,-47170.967,2,5030,23,29
2970,33.31049954,130.2931929,23.978,57566.606,-47171.559,2,5030,23,29
2971,33.3104988,130.2931905,23.981,57566.381,-47172.183,2,5030,23,29
2972,33.3104983,130.293188,23.992,57566.233,-47172.829,2,5030,23,29
2973,33.31049807,130.2931855,24.002,57566.164,-47173.488,2,5030,23,29
2974,33.31049809,130.2931829,24.01,57566.174,-47174.151,2,5030,23,29
2975,33.31049838,130.2931803,24.017,57566.265,-47174.808,2,5030,23,29
2976,33.31049891,130.2931778,24.024,57566.433,-47175.449,2,5030,23,29
2977,33.3104997,130.2931755,24.033,57566.678,-47176.066,2,5030,23,29
2978,33.31050072,130.2931732,24.042,57566.995,-47176.648,2,5030,23,29
2979,33.31050196,130.2931711,24.05,57567.38,-47177.188,2,5030,23,29
2980,33.3105034,130.2931692,24.056,57567.826,-47177.678,2,5030,23,29
2981,33.3105077,130.2931641,24.073,57569.159,-47178.972,2,5030,23,29
2982,33.3105084,130.2931635,24.075,57569.374,-47179.146,2,5030,23,29
2983,33.3105094,130.2931629,24.077,57569.683,-47179.302,2,5030,23,29
2984,33.31051049,130.2931625,24.077,57570.018,-47179.385,2,5030,23,29
2985,33.31051161,130.2931625,24.075,57570.364,-47179.388,2,5030,23,29
2986,33.31051271,130.2931628,24.073,57570.702,-47179.311,2,5030,23,29
2987,33.31051372,130.2931634,24.07,57571.013,-47179.16,2,5030,23,29
2988,33.31051459,130.2931642,24.065,57571.28,-47178.941,2,5030,23,29
2989,33.31052218,130.2931735,24.029,57573.607,-47176.546,2,5030,23,29
2990,33.31052669,130.2931682,24.043,57575.004,-47177.904,2,5030,23,29
2991,33.31053509,130.2931583,24.044,57577.604,-47180.428,2,5030,23,29
2992,33.31054072,130.2931518,24.032,57579.345,-47182.119,2,5030,23,29
2993,33.31054018,130.2931513,24.034,57579.18,-47182.236,2,5030,23,29
2994,33.31053891,130.2931493,24.039,57578.791,-47182.743,2,5030,23,29
2995,33.31053787,130.2931472,24.043,57578.474,-47183.29,2,5030,23,29
2996,33.31053706,130.293145,24.05,57578.227,-47183.872,2,5030,23,29
2997,33.3105365,130.2931426,24.057,57578.057,-47184.48,2,5030,23,29
2998,33.31053619,130.2931402,24.069,57577.964,-47185.106,2,5030,23,29
2999,33.31053614,130.2931378,24.079,57577.951,-47185.738,2,5030,23,29
3000,33.31053634,130.2931353,24.089,57578.018,-47186.366,2,5030,23,29
3001,33.3105368,130.2931329,24.097,57578.163,-47186.981,2,5030,23,29
3002,33.31053752,130.2931306,24.103,57578.385,-47187.573,2,5030,23,29
3003,33.31053846,130.2931285,24.107,57578.68,-47188.132,2,5030,23,29
3004,33.31053963,130.2931265,24.109,57579.043,-47188.65,2,5030,23,29
3005,33.31059935,130.2931951,23.921,57597.354,-47170.851,2,5030,23,29
3006,33.31059548,130.2931902,23.954,57596.166,-47172.118,2,5030,23,29
3007,33.3105871,130.2931796,23.874,57593.597,-47174.857,2,5030,23,29
3008,33.31058322,130.2931748,23.809,57592.408,-47176.112,2,5030,23,29
3009,33.31058253,130.2931756,23.808,57592.197,-47175.913,2,5030,23,29
3010,33.31058097,130.2931771,23.808,57591.712,-47175.508,2,5030,23,29
3011,33.31057924,130.2931785,23.805,57591.179,-47175.167,2,5030,23,29
3012,33.31057739,130.2931795,23.799,57590.608,-47174.897,2,5030,23,29
3013,33.31057544,130.2931803,23.803,57590.007,-47174.7,2,5030,23,29
3014,33.31057343,130.2931808,23.815,57589.387,-47174.581,2,5030,23,29
3015,33.31057139,130.2931809,23.841,57588.756,-47174.541,2,5030,23,29
3016,33.31056934,130.2931808,23.866,57588.125,-47174.582,2,5030,23,29
3017,33.31056732,130.2931803,23.881,57587.504,-47174.701,2,5030,23,29
3018,33.31056537,130.2931796,23.892,57586.903,-47174.898,2,5030,23,29
3019,33.31056351,130.2931786,23.902,57586.332,-47175.169,2,5030,23,29
3020,33.31056178,130.2931772,23.913,57585.8,-47175.51,2,5030,23,29
3021,33.3105602,130.2931757,23.923,57585.315,-47175.915,2,5030,23,29
3022,33.31055972,130.2931751,23.926,57585.17,-47176.058,2,5030,23,29
3023,33.3105588,130.293174,23.932,57584.887,-47176.35,2,5030,23,29
3024,33.31055306,130.2931807,23.942,57583.11,-47174.625,2,5030,23,29
3025,33.31054482,130.2931904,23.948,57580.559,-47172.147,2,5030,23,29
3026,33.31054036,130.2931956,23.949,57579.18,-47170.807,2,5030,23,29
3027,33.31054621,130.2932027,23.922,57580.974,-47168.96,2,5030,23,29
3028,33.31054886,130.2932059,23.902,57581.786,-47168.124,2,5030,23,29
3029,33.31054935,130.2932068,23.896,57581.935,-47167.909,2,5030,23,29
3030,33.31054959,130.2932077,23.892,57582.006,-47167.667,2,5030,23,29
3031,33.31054956,130.2932087,23.888,57581.998,-47167.415,2,5030,23,29
3032,33.31054929,130.2932096,23.888,57581.912,-47167.178,2,5030,23,29
3033,33.31054878,130.2932104,23.893,57581.756,-47166.979,2,5030,23,29
3034,33.31054811,130.2932109,23.897,57581.546,-47166.839,2,5030,23,29
3035,33.31054634,130.2932119,23.904,57581.001,-47166.589,2,5030,23,29
3036,33.31054449,130.2932129,23.91,57580.431,-47166.347,2,5030,23,29
3037,33.31054162,130.2932141,23.916,57579.544,-47166.041,2,5030,23,29
3038,33.31053927,130.2932148,23.959,57578.82,-47165.859,2,5030,23,29
3039,33.31054345,130.2932256,23.978,57580.093,-47163.051,2,5030,23,29
3040,33.31054908,130.2932403,24.019,57581.808,-47159.265,2,5030,23,29
3041,33.31055168,130.2932471,24.015,57582.603,-47157.511,2,5030,23,29
3042,33.31055458,130.2932448,24,57583.497,-47158.077,2,5030,23,29
3043,33.31055732,130.2932424,23.985,57584.346,-47158.709,2,5030,23,29
3044,33.3105599,130.2932397,23.972,57585.144,-47159.403,2,5030,23,29
3045,33.31056134,130.293238,23.966,57585.59,-47159.821,2,5030,23,29
3046,33.31059171,130.2932037,23.916,57594.988,-47168.633,2,5030,23,29
3047,33.31068247,130.292978,24.462,57623.235,-47226.737,2,5030,23,29
3048,33.31069471,130.2929628,24.472,57627.025,-47230.654,2,5030,23,29
3049,33.31069312,130.2929606,24.474,57626.537,-47231.213,2,5030,23,29
3050,33.31069218,130.2929593,24.482,57626.248,-47231.556,2,5030,23,29
3051,33.31069129,130.2929577,24.493,57625.976,-47231.963,2,5030,23,29
3052,33.31069063,130.292956,24.504,57625.774,-47232.409,2,5030,23,29
3053,33.31069021,130.2929542,24.513,57625.647,-47232.881,2,5030,23,29
3054,33.31069004,130.2929523,24.521,57625.599,-47233.368,2,5030,23,29
3055,33.31069014,130.2929504,24.524,57625.631,-47233.857,2,5030,23,29
3056,33.31069049,130.2929485,24.526,57625.741,-47234.334,2,5030,23,29
3057,33.31069109,130.2929468,24.528,57625.928,-47234.786,2,5030,23,29
3058,33.31069192,130.2929452,24.527,57626.186,-47235.202,2,5030,23,29
3059,33.31069296,130.2929437,24.526,57626.508,-47235.571,2,5030,23,29
3060,33.31069383,130.2929427,24.525,57626.779,-47235.834,2,5030,23,29
3061,33.31069135,130.2929397,24.516,57626.019,-47236.616,2,5030,23,29
3062,33.31068175,130.292928,24.521,57623.074,-47239.646,2,5030,23,29
3063,33.31064639,130.2929694,24.543,57612.13,-47229.008,2,5030,23,29
3064,33.31064945,130.2929731,24.521,57613.068,-47228.043,2,5030,23,29
3065,33.31065208,130.2929763,24.505,57613.873,-47227.216,2,5030,23,29
3066,33.31065597,130.2929811,24.472,57615.065,-47225.99,2,5030,23,29
3067,33.31065961,130.2929855,24.442,57616.183,-47224.838,2,5030,23,29
3068,33.31066981,130.2929736,24.496,57619.339,-47227.905,2,5030,23,29
3069,33.31067082,130.2929726,24.5,57619.652,-47228.154,2,5030,23,29
3070,33.31067197,130.2929719,24.502,57620.008,-47228.335,2,5030,23,29
3071,33.31067322,130.2929715,24.501,57620.393,-47228.442,2,5030,23,29
3072,33.31067451,130.2929713,24.496,57620.791,-47228.471,2,5030,23,29
3073,33.3106758,130.2929715,24.489,57621.187,-47228.419,2,5030,23,29
3074,33.31067703,130.292972,24.482,57621.565,-47228.29,2,5030,23,29
3075,33.31067815,130.2929728,24.473,57621.91,-47228.088,2,5030,23,29
3076,33.31067894,130.2929736,24.466,57622.151,-47227.883,2,5030,23,29
3077,33.31068053,130.2929758,24.464,57622.639,-47227.31,2,5030,23,29
3078,33.31079727,130.2929731,24.247,57658.606,-47227.829,2,5030,23,29
3079,33.31084294,130.2929238,24.311,57672.739,-47240.488,2,5030,23,29
3080,33.31082568,130.2929003,24.238,57667.45,-47246.565,2,5030,23,29
3081,33.31081428,130.2929123,24.217,57663.924,-47243.496,2,5030,23,29
3082,33.3108131,130.2929132,24.215,57663.558,-47243.255,2,5030,23,29
3083,33.31081165,130.292914,24.215,57663.111,-47243.056,2,5030,23,29
3084,33.31081011,130.2929145,24.216,57662.637,-47242.932,2,5030,23,29
3085,33.31080853,130.2929147,24.218,57662.15,-47242.887,2,5030,23,29
3086,33.31080695,130.2929146,24.22,57661.662,-47242.921,2,5030,23,29
3087,33.3108054,130.2929141,24.223,57661.185,-47243.035,2,5030,23,29
3088,33.31080393,130.2929134,24.227,57660.734,-47243.224,2,5030,23,29
3089,33.31080258,130.2929124,24.23,57660.32,-47243.485,2,5030,23,29
3090,33.31080139,130.2929112,24.234,57659.953,-47243.809,2,5030,23,29
3091,33.31079906,130.2929085,24.237,57659.238,-47244.494,2,5030,23,29
3092,33.31078897,130.2929222,24.221,57656.114,-47240.978,2,5030,23,29
3093,33.31079045,130.2929237,24.219,57656.569,-47240.59,2,5030,23,29
3094,33.31079146,130.2929252,24.216,57656.878,-47240.21,2,5030,23,29
